date,value
2018-11-30,56403
2018-11-30,280022.3506
2018-11-30,277566
2018-11-30,167602
2018-11-30,257376
2018-11-30,465126.3381
2018-11-30,331473.1767
2018-11-30,316635.2955
2018-11-30,165617.9842
2018-11-30,191492.0314
2018-11-30,225185
2018-11-30,336286.9549
2018-11-30,319444.9916
2018-11-30,398188.9189
2018-11-30,400781.3041
2018-11-30,327394.4385
2018-11-30,380178.6407
2018-11-30,331169.9228
2018-11-30,394667.6951
2018-11-30,369258.5126
2018-12-31,329672.7818
2018-12-31,274059.6264
2018-12-31,268621
2018-12-31,177868.6089
2018-12-31,407427.9063
2018-12-31,161733.8457
2018-12-31,163953.2601
2018-12-31,216024.4947
2018-12-31,340465
2018-12-31,239149
2018-12-31,195061.3849
2018-12-31,428268.1707
2018-12-31,139553
2018-12-31,427284.3609
2018-12-31,155702.9614
2018-12-31,155365
2018-12-31,314693.7772
2018-12-31,205214
2018-12-31,453018.1668
2018-12-31,178516.3569
2018-12-31,56484
2018-12-31,283335.2254
2018-12-31,278453
2018-12-31,168382
2018-12-31,258223
2018-12-31,467203.6689
2018-12-31,333486.5574
2018-12-31,318326.3373
2018-12-31,166774.4791
2018-12-31,193186.2823
2018-12-31,233744
2018-12-31,337767.1819
2018-12-31,321344.4039
2018-12-31,398474.2707
2018-12-31,401337.3905
2018-12-31,328843.1034
2018-12-31,380958.1056
2018-12-31,332690.5297
2018-12-31,395622.0691
2018-12-31,370988.0851
2019-01-31,332114.345
2019-01-31,274407.3177
2019-01-31,270865
2019-01-31,178969.7716
2019-01-31,408004.9068
2019-01-31,162327.6514
2019-01-31,164752.8448
2019-01-31,217229.5802
2019-01-31,343965
2019-01-31,239706
2019-01-31,197447.5383
2019-01-31,428945.356
2019-01-31,141959
2019-01-31,430756.0491
2019-01-31,157563.921
2019-01-31,155099
2019-01-31,317411.6741
2019-01-31,206139
2019-01-31,456506.4645
2019-01-31,180232.3489
2019-01-31,56733
2019-01-31,285001.5763
2019-01-31,279534
2019-01-31,168872
2019-01-31,257093
2019-01-31,468691.9488
2019-01-31,334236.5605
2019-01-31,319996.6298
2019-01-31,168006.8976
2019-01-31,194735.8221
2019-01-31,238057
2019-01-31,339925.6716
2019-01-31,323039.7315
2019-01-31,399416.38
2019-01-31,402026.8187
2019-01-31,330608.7675
2019-01-31,382004.2827
2019-01-31,334459.1733
2019-01-31,396236.0406
2019-01-31,372627.3865
2019-02-28,334626.1665
2019-02-28,273917.0685
2019-02-28,272581
2019-02-28,179394.5863
2019-02-28,408686.5889
2019-02-28,162528.3015
2019-02-28,165366.992
2019-02-28,218764.1231
2019-02-28,347274
2019-02-28,239624
2019-02-28,198430.6342
2019-02-28,429883.4038
2019-02-28,144372
2019-02-28,433539.9913
2019-02-28,158953.3343
2019-02-28,159983.1104
2019-02-28,319610.6054
2019-02-28,190480.1521
2019-02-28,459640.5502
2019-02-28,182180.1517
2019-02-28,56863
2019-02-28,284779.5936
2019-02-28,280869
2019-02-28,169885
2019-02-28,255848
2019-02-28,468356.5192
2019-02-28,333893.9592
2019-02-28,321656.6284
2019-02-28,169396.6886
2019-02-28,195903.4084
2019-02-28,240309
2019-02-28,343794.7782
2019-02-28,324511.3474
2019-02-28,401142.213
2019-02-28,403560.7096
2019-02-28,332833.9087
2019-02-28,383657.5527
2019-02-28,336592.7535
2019-02-28,397071.5775
2019-02-28,374761.157
2019-03-31,338228.0449
2019-03-31,273932.5001
2019-03-31,274981
2019-03-31,179952.7691
2019-03-31,409980.1878
2019-03-31,162936.7399
2019-03-31,166074.0068
2019-03-31,220914.4493
2019-03-31,348814
2019-03-31,239831
2019-03-31,199864.4147
2019-03-31,432357.069
2019-03-31,146311
2019-03-31,436503.8907
2019-03-31,161384.5907
2019-03-31,160785.2858
2019-03-31,321361.8371
2019-03-31,191382.4177
2019-03-31,463263.3656
2019-03-31,184548.5369
2019-03-31,56900
2019-03-31,283737.0753
2019-03-31,283129
2019-03-31,170470
2019-03-31,254475
2019-03-31,468643.9505
2019-03-31,333678.3981
2019-03-31,324467.7
2019-03-31,171622.304
2019-03-31,197857.0947
2019-03-31,237833
2019-03-31,349133.5982
2019-03-31,326403.4054
2019-03-31,403233.3262
2019-03-31,405246.1712
2019-03-31,334709.4346
2019-03-31,385224.4937
2019-03-31,338501.9143
2019-03-31,398532.0101
2019-03-31,376990.819
2019-04-30,341724.121
2019-04-30,275112.5075
2019-04-30,276179
2019-04-30,180470.3311
2019-04-30,412293.3502
2019-04-30,163764.3141
2019-04-30,166694.0284
2019-04-30,223009.0734
2019-04-30,350743
2019-04-30,241726
2019-04-30,201585.9372
2019-04-30,435066.9302
2019-04-30,148276
2019-04-30,439512.7289
2019-04-30,163432.6754
2019-04-30,161122.8324
2019-04-30,323250.1403
2019-04-30,191397.1175
2019-04-30,466283.4042
2019-04-30,186902.2448
2019-04-30,56685
2019-04-30,283840.3359
2019-04-30,284508
2019-04-30,171561
2019-04-30,254854
2019-04-30,469413.0853
2019-04-30,334893.8262
2019-04-30,327465.689
2019-04-30,173689.0854
2019-04-30,199985.2793
2019-04-30,238031
2019-04-30,354307.3539
2019-04-30,328893.5921
2019-04-30,405048.9675
2019-04-30,407219.961
2019-04-30,336112.0931
2019-04-30,386733.5199
2019-04-30,339955.7438
2019-04-30,400318.7801
2019-04-30,379227.5511
2019-05-31,345695.9903
2019-05-31,276452.6236
2019-05-31,278565
2019-05-31,181296.3316
2019-05-31,414921.7141
2019-05-31,164709.2239
2019-05-31,167024.9474
2019-05-31,224596.5853
2019-05-31,352636
2019-05-31,243065
2019-05-31,202922.8206
2019-05-31,437333.4934
2019-05-31,148652
2019-05-31,443484.6409
2019-05-31,166995.9949
2019-05-31,161975.5371
2019-05-31,325213.2196
2019-05-31,191935.3072
2019-05-31,469653.3423
2019-05-31,188679.7218
2019-05-31,56511
2019-05-31,284960.0519
2019-05-31,285891
2019-05-31,171794
2019-05-31,255842
2019-05-31,471926.7251
2019-05-31,337489.3992
2019-05-31,329694.7803
2019-05-31,175438.4843
2019-05-31,201915.3807
2019-05-31,238042
2019-05-31,358753.0407
2019-05-31,331504.6458
2019-05-31,406028.1313
2019-05-31,408601.2127
2019-05-31,336794.304
2019-05-31,387739.6881
2019-05-31,340722.1098
2019-05-31,401974.9298
2019-05-31,380959.4927
2019-06-30,349177.5072
2019-06-30,277747.4071
2019-06-30,281579
2019-06-30,182220.4904
2019-06-30,417139.812
2019-06-30,165718.0325
2019-06-30,167579.9777
2019-06-30,225893.358
2019-06-30,356010
2019-06-30,243906
2019-06-30,203461.2062
2019-06-30,439720.5656
2019-06-30,148393
2019-06-30,448226.2663
2019-06-30,170251.8168
2019-06-30,162364.7709
2019-06-30,327402.753
2019-06-30,192782.8437
2019-06-30,473057.3933
2019-06-30,190303.9428
2019-06-30,56535
2019-06-30,286250.1977
2019-06-30,288434
2019-06-30,171823
2019-06-30,259100
2019-06-30,473749.0269
2019-06-30,340758.7778
2019-06-30,330948.8375
2019-06-30,176167.742
2019-06-30,203194.8334
2019-06-30,240492
2019-06-30,362564.2953
2019-06-30,333747.2092
2019-06-30,405938.111
2019-06-30,409150.788
2019-06-30,337040.0044
2019-06-30,388186.4287
2019-06-30,340848.8858
2019-06-30,403054.553
2019-06-30,382788.0879
2019-07-31,351678.8286
2019-07-31,278739.1727
2019-07-31,285343
2019-07-31,182832.6912
2019-07-31,419252.8088
2019-07-31,166485.4564
2019-07-31,168186.2046
2019-07-31,227378.2399
2019-07-31,360247
2019-07-31,244339
2019-07-31,203934.0067
2019-07-31,443215.3671
2019-07-31,147752
2019-07-31,453332.9056
2019-07-31,173400.0979
2019-07-31,162438.549
2019-07-31,329576.3446
2019-07-31,194129.3793
2019-07-31,477397.768
2019-07-31,191905.3233
2019-07-31,56870
2019-07-31,288731.4108
2019-07-31,291648
2019-07-31,172004
2019-07-31,261744
2019-07-31,475313.3194
2019-07-31,343646.6271
2019-07-31,332140.1786
2019-07-31,177225.0266
2019-07-31,204095.6173
2019-07-31,243963
2019-07-31,365736.8986
2019-07-31,335429.6362
2019-07-31,405487.9359
2019-07-31,409391.9532
2019-07-31,337096.0161
2019-07-31,388320.4277
2019-07-31,340889.6536
2019-07-31,404638.5799
2019-07-31,384568.5823
2019-08-31,353079.3633
2019-08-31,279736.8635
2019-08-31,287519
2019-08-31,183369.3163
2019-08-31,420598.2476
2019-08-31,167490.6659
2019-08-31,169273.6819
2019-08-31,229092.0811
2019-08-31,364628
2019-08-31,245210
2019-08-31,205597.3907
2019-08-31,447523.1481
2019-08-31,148136
2019-08-31,457719.4336
2019-08-31,175242.1108
2019-08-31,162349.5919
2019-08-31,332221.8193
2019-08-31,195410.9237
2019-08-31,481383.6704
2019-08-31,193719.3735
2019-08-31,57115
2019-08-31,292682.3007
2019-08-31,294359
2019-08-31,171801
2019-08-31,264133
2019-08-31,476264.5772
2019-08-31,346736.9299
2019-08-31,333965.0476
2019-08-31,178654.3286
2019-08-31,205288.0292
2019-08-31,246135
2019-08-31,368561.62
2019-08-31,337525.6083
2019-08-31,405231.0139
2019-08-31,409672.7328
2019-08-31,337241.9481
2019-08-31,388348.9461
2019-08-31,341133.5141
2019-08-31,406713.0778
2019-08-31,386780.5821
2019-09-30,354321.8529
2019-09-30,280720.47
2019-09-30,289227
2019-09-30,183506.8076
2019-09-30,420920.5029
2019-09-30,168500.7579
2019-09-30,170172.4362
2019-09-30,230655.5899
2019-09-30,368996
2019-09-30,245883
2019-09-30,207306.9585
2019-09-30,450389.6438
2019-09-30,149069
2019-09-30,461227.4036
2019-09-30,176280.1036
2019-09-30,162436.3911
2019-09-30,334482.5856
2019-09-30,196363.3764
2019-09-30,485366.3908
2019-09-30,195320.7655
2019-09-30,57288
2019-09-30,296877.6874
2019-09-30,296168
2019-09-30,171537
2019-09-30,265018
2019-09-30,477897.5744
2019-09-30,349918.2744
2019-09-30,335915.6452
2019-09-30,180594.2993
2019-09-30,206695.7686
2019-09-30,247824
2019-09-30,371057.471
2019-09-30,339832.7845
2019-09-30,405551.7647
2019-09-30,410315.3739
2019-09-30,337782.9915
2019-09-30,388714.913
2019-09-30,341977.1709
2019-09-30,409097.8638
2019-09-30,388524.7205
2019-10-31,356896.5968
2019-10-31,282381.8583
2019-10-31,290949
2019-10-31,184504.0908
2019-10-31,420954.4872
2019-10-31,170332.9968
2019-10-31,171504.3855
2019-10-31,232139.8084
2019-10-31,371995
2019-10-31,246538
2019-10-31,208863.9323
2019-10-31,452754.0449
2019-10-31,149269
2019-10-31,465018.3287
2019-10-31,177697.8606
2019-10-31,163279.2476
2019-10-31,337013.5785
2019-10-31,198088.634
2019-10-31,490340.1892
2019-10-31,196980.8393
2019-10-31,57383
2019-10-31,301571.6939
2019-10-31,296230
2019-10-31,171304
2019-10-31,265767
2019-10-31,481391.0859
2019-10-31,354129.9428
2019-10-31,338606.3942
2019-10-31,182969.5459
2019-10-31,208420.9162
2019-10-31,247006
2019-10-31,374094.9229
2019-10-31,342893.8709
2019-10-31,406698.1735
2019-10-31,411583.5643
2019-10-31,338950.7679
2019-10-31,389620.0481
2019-10-31,343393.7578
2019-10-31,411475.2409
2019-10-31,390498.2075
2019-11-30,359675.651
2019-11-30,284459.6057
2019-11-30,291905
2019-11-30,185958.314
2019-11-30,422248.391
2019-11-30,172380.9407
2019-11-30,172956.7905
2019-11-30,233866.5614
2019-11-30,373861
2019-11-30,245456
2019-11-30,210444.3507
2019-11-30,454865.2176
2019-11-30,148996
2019-11-30,468496.2137
2019-11-30,179615.6155
2019-11-30,164395.2999
2019-11-30,339564.0585
2019-11-30,200408.5136
2019-11-30,495573.2558
2019-11-30,198960.3874
2019-11-30,57155
2019-11-30,305937.3906
2019-11-30,295382
2019-11-30,171023
2019-11-30,267085
2019-11-30,485722.7655
2019-11-30,358116.3032
2019-11-30,341251.0317
2019-11-30,185561.3348
2019-11-30,210143.1216
2019-11-30,245104
2019-11-30,377698.246
2019-11-30,345653.4304
2019-11-30,408859.0107
2019-11-30,413547.5233
2019-11-30,340859.1505
2019-11-30,391303.6552
2019-11-30,345535.7425
2019-11-30,414262.6337
2019-11-30,392849.8169
2019-12-31,362228.0252
2019-12-31,286653.1438
2019-12-31,293197
2019-12-31,187628.9039
2019-12-31,425420.3451
2019-12-31,174542.5171
2019-12-31,175237.1262
2019-12-31,235811.3716
2019-12-31,374836
2019-12-31,244691
2019-12-31,212274.3413
2019-12-31,457453.5131
2019-12-31,148207
2019-12-31,471641.5341
2019-12-31,181775.3262
2019-12-31,166221.7041
2019-12-31,342261.1838
2019-12-31,202817.8145
2019-12-31,500398.6654
2019-12-31,200875.8095
2019-12-31,56839
2019-12-31,310059.8471
2019-12-31,296430
2019-12-31,170493
2019-12-31,269404
2019-12-31,490938.3923
2019-12-31,361114.3652
2019-12-31,344005.0315
2019-12-31,188172.9073
2019-12-31,211690.6809
2019-12-31,240551
2019-12-31,381228.6209
2019-12-31,348629.7822
2019-12-31,411782.1855
2019-12-31,416208.0581
2019-12-31,343206.4602
2019-12-31,393603.3861
2019-12-31,348120.6846
2019-12-31,417578.9765
2019-12-31,395757.2454
2020-01-31,362986.4728
2020-01-31,288093.5244
2020-01-31,292643
2020-01-31,188533.3682
2020-01-31,427781.1241
2020-01-31,175977.6745
2020-01-31,177624.0579
2020-01-31,237518.3782
2020-01-31,377573
2020-01-31,244199
2020-01-31,213797.5132
2020-01-31,460246.2025
2020-01-31,147703
2020-01-31,474037.8688
2020-01-31,181351.2252
2020-01-31,167906.2463
2020-01-31,344398.4346
2020-01-31,203831.6117
2020-01-31,502347.5678
2020-01-31,202406.608
2020-01-31,56374
2020-01-31,313184.1077
2020-01-31,297911
2020-01-31,170175
2020-01-31,272860
2020-01-31,493679.4974
2020-01-31,363293.3687
2020-01-31,346302.6973
2020-01-31,188570.9461
2020-01-31,212204.4021
2020-01-31,239159
2020-01-31,384104.7894
2020-01-31,350613.5297
2020-01-31,415306.6299
2020-01-31,419440.8914
2020-01-31,346052.7977
2020-01-31,396708.4327
2020-01-31,351380.3681
2020-01-31,420637.188
2020-01-31,398710.2892
2020-02-29,364738.8694
2020-02-29,288386.3231
2020-02-29,292572
2020-02-29,188688.225
2020-02-29,429542.0957
2020-02-29,176776.7972
2020-02-29,179694.0524
2020-02-29,238985.6086
2020-02-29,379254
2020-02-29,244679
2020-02-29,215299.378
2020-02-29,462797.9153
2020-02-29,147893
2020-02-29,476790.3435
2020-02-29,179812.6907
2020-02-29,169449.4984
2020-02-29,346769.2391
2020-02-29,204265.595
2020-02-29,504071.4745
2020-02-29,203367.3595
2020-02-29,56064
2020-02-29,315917.6346
2020-02-29,299379
2020-02-29,170038
2020-02-29,275986
2020-02-29,495811.3778
2020-02-29,365527.8164
2020-02-29,347960.5015
2020-02-29,187400.7682
2020-02-29,211702.5886
2020-02-29,239281
2020-02-29,385616.7714
2020-02-29,352327.0153
2020-02-29,419164.767
2020-02-29,423020.9647
2020-02-29,349130.0924
2020-02-29,400290.9438
2020-02-29,354925.3178
2020-02-29,424843.4338
2020-02-29,402243.472
2020-03-31,367540.5898
2020-03-31,288466.0805
2020-03-31,291574
2020-03-31,188464.4464
2020-03-31,431760.3578
2020-03-31,177516.165
2020-03-31,180903.8683
2020-03-31,240693.481
2020-03-31,381903
2020-03-31,244406
2020-03-31,216587.4752
2020-03-31,464706.5399
2020-03-31,148505
2020-03-31,480128.5089
2020-03-31,177292.34
2020-03-31,170454.7471
2020-03-31,350142.0745
2020-03-31,204522.5914
2020-03-31,507136.511
2020-03-31,204906.2711
2020-03-31,55734
2020-03-31,318944.0332
2020-03-31,300062
2020-03-31,170186
2020-03-31,279022
2020-03-31,497962.8297
2020-03-31,369112.3422
2020-03-31,349058.5127
2020-03-31,185679.7531
2020-03-31,211054.7444
2020-03-31,242763
2020-03-31,387143.6448
2020-03-31,354145.2579
2020-03-31,423137.9031
2020-03-31,427021.5572
2020-03-31,352402.1747
2020-03-31,404121.3006
2020-03-31,358622.8945
2020-03-31,429329.8922
2020-03-31,406105.6315
2020-04-30,372126.4469
2020-04-30,290306.5667
2020-04-30,290721
2020-04-30,188654.9524
2020-04-30,436908.181
2020-04-30,178622.1309
2020-04-30,182037.9292
2020-04-30,242912.4531
2020-04-30,383462
2020-04-30,243701
2020-04-30,218109.9726
2020-04-30,467331.3279
2020-04-30,149384
2020-04-30,484577.5165
2020-04-30,176447.9556
2020-04-30,171866.472
2020-04-30,354729.4222
2020-04-30,205414.9727
2020-04-30,513165.4645
2020-04-30,207221.6509
2020-04-30,55518
2020-04-30,322548.4164
2020-04-30,301220
2020-04-30,170402
2020-04-30,280057
2020-04-30,501680.2094
2020-04-30,373734.9741
2020-04-30,351333.0505
2020-04-30,184556.0658
2020-04-30,211606.4967
2020-04-30,244234
2020-04-30,389903.7649
2020-04-30,356729.7345
2020-04-30,426611.9706
2020-04-30,430144.2611
2020-04-30,355095.2277
2020-04-30,407208.9557
2020-04-30,361544.9169
2020-04-30,434155.6451
2020-04-30,410330.0406
2020-05-31,375812.8507
2020-05-31,292984.956
2020-05-31,289211
2020-05-31,189511.8936
2020-05-31,442832.8012
2020-05-31,179728.7618
2020-05-31,183164.0009
2020-05-31,245148.4629
2020-05-31,419984
2020-05-31,242922
2020-05-31,218767.6871
2020-05-31,469873.5842
2020-05-31,135367
2020-05-31,488342.9857
2020-05-31,175186.1153
2020-05-31,173535.9087
2020-05-31,358964.1685
2020-05-31,206635.7565
2020-05-31,519061.017
2020-05-31,209783.6989
2020-05-31,56647
2020-05-31,324916.911
2020-05-31,304459
2020-05-31,171662
2020-05-31,282084
2020-05-31,505006.0151
2020-05-31,378121.0257
2020-05-31,354311.3355
2020-05-31,183080.6447
2020-05-31,212711.3778
2020-05-31,250924
2020-05-31,392913.0244
2020-05-31,358735.5251
2020-05-31,428385.2899
2020-05-31,431551.6155
2020-05-31,356296.0138
2020-05-31,408591.8925
2020-05-31,363050.1961
2020-05-31,436724.7191
2020-05-31,413001.7622
2020-06-30,377427.6354
2020-06-30,296118.9183
2020-06-30,296682
2020-06-30,190434.9498
2020-06-30,447356.9013
2020-06-30,180644.6381
2020-06-30,184253.5014
2020-06-30,246872.3716
2020-06-30,413466
2020-06-30,244886
2020-06-30,218591.1292
2020-06-30,472674.1126
2020-06-30,135398
2020-06-30,491079.871
2020-06-30,174936.4013
2020-06-30,175013.1382
2020-06-30,361710.5874
2020-06-30,207742.8911
2020-06-30,523166.2905
2020-06-30,211588.6408
2020-06-30,56778
2020-06-30,325192.5554
2020-06-30,306659
2020-06-30,169750
2020-06-30,284295
2020-06-30,506371.0633
2020-06-30,380699.629
2020-06-30,357543.5737
2020-06-30,182729.9582
2020-06-30,213817.2456
2020-06-30,245168
2020-06-30,394933.1209
2020-06-30,360019.0709
2020-06-30,429007.4564
2020-06-30,431601.0078
2020-06-30,356539.2779
2020-06-30,408831.0152
2020-06-30,363749.2053
2020-06-30,438010.0977
2020-06-30,415071.4237
2020-07-31,378623.2217
2020-07-31,299148.1554
2020-07-31,284740
2020-07-31,191692.2155
2020-07-31,449890.9396
2020-07-31,182053.9153
2020-07-31,185563.9695
2020-07-31,249086.4159
2020-07-31,396774
2020-07-31,229001
2020-07-31,218544.2447
2020-07-31,475042.4143
2020-07-31,129040
2020-07-31,494071.4956
2020-07-31,176006.4934
2020-07-31,177384.8604
2020-07-31,363725.4718
2020-07-31,209744.0521
2020-07-31,527187.6214
2020-07-31,213107.3071
2020-07-31,54252
2020-07-31,324967.1929
2020-07-31,292320
2020-07-31,161881
2020-07-31,263647
2020-07-31,507163.7884
2020-07-31,382655.723
2020-07-31,360339.7248
2020-07-31,184175.416
2020-07-31,215359.2909
2020-07-31,212956
2020-07-31,395354.8823
2020-07-31,361505.797
2020-07-31,429432.3343
2020-07-31,431782.9873
2020-07-31,356729.834
2020-07-31,408994.0999
2020-07-31,364414.7273
2020-07-31,439487.1601
2020-07-31,416791.3928
2020-08-31,380864.2409
2020-08-31,303570.0681
2020-08-31,301682
2020-08-31,193559.7436
2020-08-31,452859.4188
2020-08-31,184348.9957
2020-08-31,187784.6914
2020-08-31,252086.038
2020-08-31,397305
2020-08-31,228170
2020-08-31,219125.6227
2020-08-31,480191.6257
2020-08-31,135360
2020-08-31,499795.1773
2020-08-31,179419.7147
2020-08-31,180966.3187
2020-08-31,366724.6705
2020-08-31,212491.0465
2020-08-31,534149.3554
2020-08-31,214801.8937
2020-08-31,54363
2020-08-31,326913.433
2020-08-31,305053
2020-08-31,163100
2020-08-31,271124
2020-08-31,509676.9936
2020-08-31,385309.5114
2020-08-31,364692.4615
2020-08-31,188104.2188
2020-08-31,217780.5823
2020-08-31,207890
2020-08-31,396541.1181
2020-08-31,364314.3627
2020-08-31,431419.6573
2020-08-31,433780.1012
2020-08-31,358517.7007
2020-08-31,410811.6412
2020-08-31,366591.5682
2020-08-31,443492.8175
2020-08-31,420239.6951
2020-09-30,386682.7423
2020-09-30,309076.2489
2020-09-30,299890
2020-09-30,196510.8657
2020-09-30,458051.6303
2020-09-30,187365.3273
2020-09-30,191159.489
2020-09-30,256388.0784
2020-09-30,395478
2020-09-30,239126
2020-09-30,221857.2661
2020-09-30,488413.7003
2020-09-30,127558
2020-09-30,509198.5303
2020-09-30,184230.48
2020-09-30,185853.4264
2020-09-30,371967.4786
2020-09-30,216538.2938
2020-09-30,545563.3071
2020-09-30,217388.3174
2020-09-30,55204
2020-09-30,331965.9621
2020-09-30,317216
2020-09-30,171730
2020-09-30,276670
2020-09-30,516255.4752
2020-09-30,390569.3442
2020-09-30,371231.2231
2020-09-30,192199.7592
2020-09-30,221396.0957
2020-09-30,234461
2020-09-30,399276.0135
2020-09-30,369037.3341
2020-09-30,435621.5835
2020-09-30,438092.5155
2020-09-30,362137.4122
2020-09-30,414458.4331
2020-09-30,370530.2067
2020-09-30,450612.9497
2020-09-30,426097.1911
2020-10-31,394116.0204
2020-10-31,314803.6648
2020-10-31,295995
2020-10-31,199892.7788
2020-10-31,465846.1898
2020-10-31,190260.7066
2020-10-31,194686.7108
2020-10-31,260691.9659
2020-10-31,403321
2020-10-31,243820
2020-10-31,224802.5463
2020-10-31,499060.319
2020-10-31,128364
2020-10-31,518991.1976
2020-10-31,190556.1662
2020-10-31,189594.8314
2020-10-31,378514.6238
2020-10-31,221089.368
2020-10-31,559463.1799
2020-10-31,220129.5595
2020-10-31,54325
2020-10-31,338802.8911
2020-10-31,322393
2020-10-31,171605
2020-10-31,283060
2020-10-31,526979.2796
2020-10-31,396813.2814
2020-10-31,378750.0027
2020-10-31,196057.2544
2020-10-31,225226.8196
2020-10-31,222172
2020-10-31,402573.6354
2020-10-31,374283.1307
2020-10-31,441270.8736
2020-10-31,444093.7974
2020-10-31,367170.7136
2020-10-31,419494.7893
2020-10-31,375895.2515
2020-10-31,459632.6102
2020-10-31,433842.509
2020-11-30,402439.2708
2020-11-30,322414.3179
2020-11-30,293081
2020-11-30,204017.4862
2020-11-30,475781.1929
2020-11-30,193639.1718
2020-11-30,198793.3157
2020-11-30,265261.4032
2020-11-30,412321
2020-11-30,245443
2020-11-30,227511.6283
2020-11-30,511571.2951
2020-11-30,129984
2020-11-30,529413.2785
2020-11-30,197331.5021
2020-11-30,193100.9185
2020-11-30,385879.942
2020-11-30,226715.0436
2020-11-30,575319.0199
2020-11-30,223277.0513
2020-11-30,54675
2020-11-30,346181.1074
2020-11-30,324907
2020-11-30,170161
2020-11-30,291384
2020-11-30,540728.8602
2020-11-30,403642.2805
2020-11-30,387607.0642
2020-11-30,199459.3458
2020-11-30,230148.7748
2020-11-30,232265
2020-11-30,405958.1364
2020-11-30,380091.9469
2020-11-30,447965.4099
2020-11-30,451340.035
2020-11-30,373149.9016
2020-11-30,425430.4491
2020-11-30,382160.4095
2020-11-30,469123.527
2020-11-30,442039.4352
2020-12-31,410472.5249
2020-12-31,331303.9637
2020-12-31,298951
2020-12-31,208045.5435
2020-12-31,487103.7606
2020-12-31,196813.0025
2020-12-31,202604.1923
2020-12-31,269671.3611
2020-12-31,420458
2020-12-31,249352
2020-12-31,229001.3701
2020-12-31,525823.0803
2020-12-31,129770
2020-12-31,539467.1525
2020-12-31,204108.6488
2020-12-31,196249.1968
2020-12-31,393042.9247
2020-12-31,232629.7209
2020-12-31,591072.9549
2020-12-31,226281.6537
2020-12-31,53737
2020-12-31,353851.7703
2020-12-31,329070
2020-12-31,173791
2020-12-31,291478
2020-12-31,555160.4793
2020-12-31,409710.8015
2020-12-31,397603.3038
2020-12-31,202394.4705
2020-12-31,235310.7608
2020-12-31,233724
2020-12-31,409228.3655
2020-12-31,385293.3556
2020-12-31,454387.5198
2020-12-31,458367.2466
2020-12-31,379044.4634
2020-12-31,431447.4451
2020-12-31,388342.9686
2020-12-31,478587.008
2020-12-31,449552.9284
2021-01-31,417919.4865
2021-01-31,340655.7041
2021-01-31,306196
2021-01-31,211919.9726
2021-01-31,497257.0388
2021-01-31,200078.5678
2021-01-31,206306.8158
2021-01-31,274378.066
2021-01-31,419557
2021-01-31,248374
2021-01-31,230776.4597
2021-01-31,540968.0392
2021-01-31,132013
2021-01-31,550757.3632
2021-01-31,208668.2775
2021-01-31,199670.0214
2021-01-31,399227.2813
2021-01-31,238249.0067
2021-01-31,607592.1749
2021-01-31,229995.4882
2021-01-31,54844
2021-01-31,361816.0754
2021-01-31,337622
2021-01-31,176448
2021-01-31,296448
2021-01-31,568529.5035
2021-01-31,416039.0765
2021-01-31,408846.2467
2021-01-31,204885.4947
2021-01-31,240470.4561
2021-01-31,245636
2021-01-31,411907.7989
2021-01-31,391031.7077
2021-01-31,460943.1728
2021-01-31,465222.2313
2021-01-31,385037.1286
2021-01-31,437704.8881
2021-01-31,394620.9644
2021-01-31,488069.985
2021-01-31,456049.4302
2021-02-28,426923.6607
2021-02-28,349336.817
2021-02-28,303909
2021-02-28,215518.0829
2021-02-28,507228.1744
2021-02-28,202874.9498
2021-02-28,209655.4251
2021-02-28,279594.0918
2021-02-28,424018
2021-02-28,336765.0489
2021-02-28,232614.6903
2021-02-28,556100.416
2021-02-28,134648
2021-02-28,562820.0629
2021-02-28,212350.9936
2021-02-28,203580.4225
2021-02-28,405451.042
2021-02-28,244086.9354
2021-02-28,624675.4824
2021-02-28,234071.2434
2021-02-28,55997
2021-02-28,370521.1461
2021-02-28,337530
2021-02-28,177205
2021-02-28,290703
2021-02-28,581811.494
2021-02-28,423971.4224
2021-02-28,420461.5368
2021-02-28,207174.7772
2021-02-28,245369.3432
2021-02-28,251625
2021-02-28,415532.0746
2021-02-28,397793.157
2021-02-28,468085.7786
2021-02-28,472484.9343
2021-02-28,391464.5786
2021-02-28,444780.8628
2021-02-28,401323.3028
2021-02-28,498796.5371
2021-02-28,463276.5256
2021-03-31,434948.0315
2021-03-31,357309.0415
2021-03-31,316705
2021-03-31,219269.9746
2021-03-31,516687.3123
2021-03-31,206233.1269
2021-03-31,213198.2946
2021-03-31,285803.5868
2021-03-31,431136
2021-03-31,339404.5444
2021-03-31,233965.3285
2021-03-31,571098.1633
2021-03-31,130462
2021-03-31,573782.8424
2021-03-31,214604.7781
2021-03-31,208563.075
2021-03-31,411496.0381
2021-03-31,249935.4132
2021-03-31,642081.7003
2021-03-31,239271.088
2021-03-31,54813
2021-03-31,378164.3995
2021-03-31,345773
2021-03-31,184530
2021-03-31,295895
2021-03-31,593716.9185
2021-03-31,433065.0039
2021-03-31,430703.6129
2021-03-31,209832.79
2021-03-31,250066.9178
2021-03-31,263075
2021-03-31,419432.0557
2021-03-31,405114.7538
2021-03-31,476579.5202
2021-03-31,481317.7293
2021-03-31,398925.1106
2021-03-31,453207.1289
2021-03-31,409077.9669
2021-03-31,508539.6812
2021-03-31,470869.9933
2021-04-30,443245.7241
2021-04-30,365354.0686
